participantId, condition, trialNumber, trialStart, trialEnd, expectedAngle, drawnAngle, wristRotation, expectedWristRotation
51,0,1,1626877099205,1626877102264,36,-40,1
51,0,2,1626877111491,1626877113652,-108,-141,-6
51,0,3,1626877122072,1626877123959,144,151,-15
51,0,4,1626877129401,1626877130883,-144,-152,0
51,0,5,1626877140067,1626877142635,144,150,-4
51,0,6,1626877149110,1626877150599,-108,-148,-5
51,0,7,1626877155995,1626877158333,-36,-26,14
51,0,8,1626877163826,1626877166208,-108,-151,3
51,0,9,1626877172427,1626877173862,-144,-143,-13
51,0,10,1626877180295,1626877182138,-108,-115,-1
51,0,11,1626877187989,1626877189384,144,144,-1
51,0,12,1626877194967,1626877197042,108,120,-12
51,0,13,1626877202572,1626877204416,180,164,-12
51,0,14,1626877210940,1626877213232,0,4,-12
51,0,15,1626877220172,1626877222190,0,-31,-24
51,0,16,1626877230741,1626877232902,0,-27,-20
51,0,17,1626877241314,1626877243113,-144,-146,-10
51,0,18,1626877248519,1626877250089,-36,-32,7
51,0,19,1626877257513,1626877259630,108,130,-29
51,0,20,1626877267097,1626877268451,-36,-35,-16
51,0,21,1626877274930,1626877276460,-72,-64,1
51,0,22,1626877282895,1626877286135,180,-144,-10
51,0,23,1626877295993,1626877297388,108,122,6
51,0,24,1626877306205,1626877309631,180,175,-2
51,0,25,1626877315024,1626877316779,-72,-45,10
51,0,26,1626877325285,1626877327223,-108,-143,-14
51,0,27,1626877336716,1626877339370,36,-24,-40
51,0,28,1626877345088,1626877346931,-72,-42,-13
51,0,29,1626877354670,1626877356110,144,139,-19
51,0,30,1626877361597,1626877364075,36,42,-15
51,0,31,1626877373030,1626877374291,36,35,-11
51,0,32,1626877380014,1626877381670,-144,-151,-25
51,0,33,1626877391578,1626877393326,-36,-34,-16
51,0,34,1626877398814,1626877401199,144,145,2
51,0,35,1626877408714,1626877410111,-72,-29,7
51,0,36,1626877416499,1626877417760,108,107,-1
51,0,37,1626877426220,1626877427843,0,27,13
51,0,38,1626877433284,1626877434678,72,58,-14
51,0,39,1626877440260,1626877441969,72,44,1
51,0,40,1626877448631,1626877449796,72,36,-3
51,0,41,1626877456189,1626877457854,-144,-138,18
51,0,42,1626877467349,1626877469913,-36,-41,-4
51,0,43,1626877476217,1626877478288,180,142,-12
51,0,44,1626877486524,1626877488362,-72,-66,3
51,0,45,1626877498406,1626877499436,-36,-23,-10
51,0,46,1626877506679,1626877508344,-72,-44,-27
51,0,47,1626877518964,1626877520042,108,116,4
51,0,48,1626877526485,1626877528416,108,127,-12
51,0,49,1626877537097,1626877538493,36,42,15
51,0,50,1626877546999,1626877549068,-72,-122,-9
51,1,1,1626877638086,1626877639247,42,31,-30
51,1,2,1626877645191,1626877647130,-115,-132,-7
51,1,3,1626877656487,1626877658012,-110,-139,-2
51,1,4,1626877665664,1626877667281,-139,-156,5
51,1,5,1626877673719,1626877675382,35,17,-1
51,1,6,1626877681285,1626877682536,-46,-27,-10
51,1,7,1626877691989,1626877694776,-21,-4,-93
51,1,8,1626877701304,1626877705396,-75,5,-111
51,1,9,1626877712101,1626877715343,99,25,-45
51,1,10,1626877726879,1626877732667,-55,-86,-55
51,1,11,1626877739109,1626877741176,9,-3,9
51,1,12,1626877749498,1626877751115,124,5,-56
51,1,13,1626877758094,1626877761106,-1,-19,-1
51,1,14,1626877770022,1626877772091,43,28,-29
51,1,15,1626877866375,1626877868929,-80,-45,-8
51,1,16,1626877876175,1626877877929,139,138,-5
51,1,17,1626877884420,1626877885491,169,152,-11
51,1,18,1626878053432,1626878056713,27,2,-9
51,1,19,1626878062791,1626878066662,-141,-159,3
51,1,20,1626878072193,1626878073905,-121,-145,-13
51,1,21,1626878083675,1626878085018,128,130,-52
51,1,22,1626878093476,1626878095590,78,37,6
51,1,23,1626878105536,1626878107024,-116,-147,-8
51,1,24,1626878113682,1626878116563,-117,170,-9
51,1,25,1626878126013,1626878129972,31,33,-5
51,1,26,1626878140188,1626878141761,102,39,-6
51,1,27,1626878150313,1626878152382,97,118,-11
51,1,28,1626878161566,1626878164990,50,37,-22
51,1,29,1626878173712,1626878175196,-135,170,-63
51,1,30,1626878183134,1626878184735,0,-2,0
51,1,31,1626878195410,1626878197519,173,157,-7
51,1,32,1626878208141,1626878211559,165,149,-15
51,1,33,1626878221142,1626878222942,110,18,2
51,1,34,1626878234690,1626878236854,163,146,-17
51,1,35,1626878392684,1626878394119,-22,13,-58
51,1,36,1626878402490,1626878404470,85,26,-23
51,1,37,1626878411895,1626878413878,53,14,-19
51,1,38,1626878421300,1626878425574,-97,-21,-25
51,1,39,1626878432286,1626878433675,117,114,-27
51,1,40,1626878441101,1626878443080,-52,-49,-16
51,1,41,1626878452580,1626878455634,-81,-126,-9
51,1,42,1626878463107,1626878465401,110,36,2
51,1,43,1626878470940,1626878472871,174,149,-6
51,1,44,1626878479306,1626878481239,166,-145,-14
51,1,45,1626878488711,1626878490284,-71,-46,-35
51,1,46,1626878498792,1626878500412,-146,-143,-2
51,1,47,1626878506892,1626878508467,151,137,-29
51,1,48,1626878515980,1626878518006,72,31,-36
51,1,49,1626878526511,1626878527859,-130,-156,-22
51,1,50,1626878536456,1626878538209,-69,-123,3
