participantId, condition, trialNumber, trialStart, trialEnd, expectedAngle, drawnAngle, wristRotation, expectedWristRotation
42,1,1,1626871785671,1626871787969,31,7,-5
42,1,2,1626871794537,1626871795798,30,22,-42
42,1,3,1626871803095,1626871807198,-172,157,-28
42,1,4,1626871815641,1626871817487,-160,151,-52
42,1,5,1626871824107,1626871825858,-110,-129,-2
42,1,6,1626871835262,1626871836612,109,90,-71
42,1,7,1626871844262,1626871845748,6,18,6
42,1,8,1626871855332,1626871856995,48,6,-60
42,1,9,1626871862580,1626871865995,-68,-106,-68
42,1,10,1626871875493,1626871877742,46,5,-62
42,1,11,1626871884221,1626871886427,-101,-156,-65
42,1,12,1626871893942,1626871896283,-16,2,-52
42,1,13,1626871903977,1626871905506,143,-159,-37
42,1,14,1626871911986,1626871913335,-150,-151,-6
42,1,15,1626871920087,1626871921309,100,29,-8
42,1,16,1626871928232,1626871929716,-117,-148,-9
42,1,17,1626871937186,1626871940785,-116,-140,-44
42,1,18,1626872076012,1626872078172,63,27,-9
42,1,19,1626872088523,1626872090189,-95,-173,-23
42,1,20,1626872096577,1626872099188,20,18,-16
42,1,21,1626872107872,1626872109763,74,-7,2
42,1,22,1626872245445,1626872248010,-146,-148,-38
42,1,23,1626872255299,1626872257548,27,19,-45
42,1,24,1626872265956,1626872268662,79,17,-65
42,1,25,1626872278196,1626872282742,138,142,-42
42,1,26,1626872289000,1626872290796,77,5,-31
42,1,27,1626872300295,1626872302720,-179,168,1
42,1,28,1626872313798,1626872315547,-5,14,-41
42,1,29,1626872323424,1626872325502,171,-179,-45
42,1,30,1626872330891,1626872332915,-64,-89,8
42,1,31,1626872338359,1626872341915,53,0,17
42,1,32,1626872347501,1626872349924,-24,-84,-24
42,1,33,1626872357036,1626872358428,113,90,5
42,1,34,1626872366083,1626872368601,-179,-168,1
42,1,35,1626872377334,1626872379943,-23,-43,-23
42,1,36,1626872385431,1626872387499,-97,-95,-25
42,1,37,1626872395017,1626872397042,-56,-118,-20
42,1,38,1626872402805,1626872405142,-168,179,-24
42,1,39,1626872413691,1626872415584,46,-2,-26
42,1,40,1626872423096,1626872426065,118,88,-26
42,1,41,1626872432726,1626872434933,-171,179,-27
42,1,42,1626872444611,1626872446857,-8,-39,-8
42,1,43,1626872454512,1626872457027,57,2,-15
42,1,44,1626872466475,1626872468953,78,39,-30
42,1,45,1626872477456,1626872479255,138,132,-6
42,1,46,1626872578530,1626872580552,143,141,-1
42,1,47,1626872586453,1626872589325,10,-20,-26
42,1,48,1626872594907,1626872596706,116,137,-28
42,1,49,1626872607057,1626872610924,-48,-56,-12
42,1,50,1626872616509,1626872618888,-131,179,13
42,0,1,1626872634596,1626872636756,-108,-95,-62
42,0,2,1626872645804,1626872648590,144,80,-19
42,0,3,1626872657144,1626872661190,-108,-87,-26
42,0,4,1626872667671,1626872669829,36,-7,-44
42,0,5,1626872667671,1626872670368,36,-6,-44
42,0,6,1626872678383,1626872684274,108,-169,-27
42,0,7,1626872691834,1626872693592,0,-22,-28
42,0,8,1626872702548,1626872704704,-108,-139,1
42,0,9,1626872714156,1626872718344,-36,-36,-27
42,0,10,1626872727835,1626872729952,36,3,-47
42,0,11,1626872735579,1626872739356,108,43,-37
42,0,12,1626872747950,1626872749796,-36,-33,-29
42,0,13,1626872759834,1626872763341,36,4,7
42,0,14,1626872772115,1626872774184,180,-166,-31
42,0,15,1626872782829,1626872784806,-72,-84,-18
42,0,16,1626872791376,1626872793766,180,-163,-18
42,0,17,1626872799699,1626872803752,0,-30,-56
42,0,18,1626872813785,1626872816174,-36,-140,-18
42,0,19,1626872833227,1626872834982,-144,-168,-45
42,0,20,1626872841018,1626872843214,-108,-112,-20
42,0,21,1626872851722,1626872853609,108,27,-18
42,0,22,1626872868871,1626872872779,72,-7,-22
42,0,23,1626872887592,1626872888977,-72,-96,-36
42,0,24,1626872897485,1626872900594,-72,-76,-18
42,0,25,1626873056648,1626873059079,0,-58,-102
42,0,26,1626873070604,1626873074670,144,140,-36
42,0,27,1626873083290,1626873085586,-144,-155,-19
42,0,28,1626873095080,1626873096791,36,-4,-5
42,0,29,1626873102143,1626873103627,-72,-93,-13
42,0,30,1626873111324,1626873113580,180,160,-13
42,0,31,1626873120145,1626873121990,0,-23,-14
42,0,32,1626873131349,1626873133465,144,142,-21
42,0,33,1626873139855,1626873141476,0,-20,-16
42,0,34,1626873150299,1626873151960,0,-26,-16
42,0,35,1626873160778,1626873162765,144,143,-18
42,0,36,1626873171133,1626873172663,108,68,-17
42,0,37,1626873179596,1626873183955,-144,-145,-10
42,0,38,1626873192507,1626873194439,180,174,-34
42,0,39,1626873200874,1626873203302,-36,-43,-17
42,0,40,1626873208886,1626873210908,108,25,6
42,0,41,1626873217794,1626873219143,72,2,15
42,0,42,1626873226703,1626873228914,36,12,-39
42,0,43,1626873237369,1626873239214,36,-24,-24
42,0,44,1626873248754,1626873250288,-36,-43,-20
42,0,45,1626873257709,1626873261216,-108,-132,-37
42,0,46,1626873269866,1626873271567,-72,-109,-11
42,0,47,1626873279577,1626873284986,180,168,-35
42,0,48,1626873292358,1626873294661,144,133,-26
42,0,49,1626873300143,1626873302256,-72,-93,-37
42,0,50,1626873309774,1626873311574,72,-1,-33
