participantId, condition, trialNumber, trialStart, trialEnd, expectedAngle, drawnAngle, wristRotation, expectedWristRotation
92,0,1,1626957675179,1626957677834,-108,-117,-9
92,0,2,1626957684663,1626957686833,36,2,-9
92,0,3,1626957695292,1626957697545,0,-14,-10
92,0,4,1626957707037,1626957708793,-144,-164,-10
92,0,5,1626957719597,1626957722697,36,12,-18
92,0,6,1626957729135,1626957730662,108,-171,-21
92,0,7,1626957737144,1626957739435,72,55,-33
92,0,8,1626957746008,1626957753030,108,-137,16
92,0,9,1626957760544,1626957763874,-72,-107,11
92,0,10,1626957770939,1626957772061,-72,-136,-5
92,0,11,1626957778453,1626957779806,180,-165,-17
92,0,12,1626957786148,1626957788173,108,141,-17
92,0,13,1626957794697,1626957796995,144,178,-20
92,0,14,1626957807748,1626957809506,0,-137,-21
92,0,15,1626957817653,1626957819672,-72,-99,-17
92,0,16,1626957826518,1626957828942,-108,-139,-16
92,0,17,1626957836411,1626957837853,-144,-167,-13
92,0,18,1626957846404,1626957848607,0,-19,-21
92,0,19,1626957858103,1626957860804,-144,-141,-53
92,0,20,1626957868275,1626957869849,180,-168,-30
92,0,21,1626957878399,1626957880244,-36,-35,-16
92,0,22,1626957886502,1626957888391,36,0,-27
92,0,23,1626957893972,1626957895813,144,180,-29
92,0,24,1626957904229,1626957906570,0,8,-27
92,0,25,1626957916471,1626957918493,144,154,-25
92,0,26,1626957927944,1626957929787,-144,-158,-28
92,0,27,1626957938293,1626957940275,-36,-30,-21
92,0,28,1626957946845,1626957949678,-144,-160,-26
92,0,29,1626957958091,1626957959891,-72,-70,-23
92,0,30,1626957969298,1626957971013,-36,-37,-25
92,0,31,1626957980596,1626957982754,72,29,-27
92,0,32,1626957992294,1626957994138,-108,-135,-9
92,0,33,1626958002643,1626958005025,-108,-151,-20
92,0,34,1626958014477,1626958016546,108,57,-27
92,0,35,1626958023029,1626958024604,180,-162,-18
92,0,36,1626958033063,1626958034864,144,175,-21
92,0,37,1626958041386,1626958043011,180,175,-20
92,0,38,1626958048498,1626958050257,180,-163,-18
92,0,39,1626958057814,1626958059344,0,-14,-12
92,0,40,1626958068793,1626958070818,72,20,-12
92,0,41,1626958077388,1626958080537,72,34,-14
92,0,42,1626958086974,1626958089315,36,4,-18
92,0,43,1626958094848,1626958096696,144,-174,-17
92,0,44,1626958104441,1626958109113,72,31,-19
92,0,45,1626958117573,1626958119601,36,1,-12
92,0,46,1626958127474,1626958130982,-36,-139,-21
92,0,47,1626958138947,1626958140567,-72,-127,-17
92,0,48,1626958150063,1626958151996,108,62,-13
92,0,49,1626958158751,1626958160279,-36,-69,-19
92,0,50,1626958167792,1626958181020,-108,-123,-22
92,1,1,1626958234481,1626958236375,-9,-24,-9
92,1,2,1626958245870,1626958248206,-38,-51,-2
92,1,3,1626958260320,1626958262966,132,169,-12
92,1,4,1626958270221,1626958273275,-156,-161,-12
92,1,5,1626958282729,1626958284790,87,113,-21
92,1,6,1626958293344,1626958297076,53,41,-19
92,1,7,1626958306532,1626958317823,-47,-158,-11
92,1,8,1626958453457,1626958457546,159,-114,-57
92,1,9,1626958463533,1626958467311,-158,-174,-14
92,1,10,1626958474689,1626958476671,137,155,-7
92,1,11,1626958484862,1626958489182,148,149,-32
92,1,12,1626958499079,1626958503716,-17,13,-17
92,1,13,1626958511276,1626958513303,-14,-41,-14
92,1,14,1626958521898,1626958524191,129,177,-15
92,1,15,1626958529592,1626958533194,-122,-160,-14
92,1,16,1626958541162,1626958543002,-81,-49,-9
92,1,17,1626958551829,1626958572926,-103,-119,5
92,1,18,1626958582519,1626958585259,75,8,3
92,1,19,1626958590702,1626958592818,172,-160,-8
92,1,20,1626958601416,1626958603165,78,44,6
92,1,21,1626958613837,1626958616803,-145,-161,-1
92,1,22,1626958625307,1626958627421,22,12,-14
92,1,23,1626958764737,1626958767596,-48,-94,24
92,1,24,1626958774488,1626958776597,0,-45,36
92,1,25,1626958785326,1626958840407,-41,-86,-5
92,1,26,1626958847877,1626958849405,73,25,1
92,1,27,1626958856876,1626958858951,-1,5,-1
92,1,28,1626958868531,1626958871006,1,3,1
92,1,29,1626958877666,1626958879872,70,25,-2
92,1,30,1626958887483,1626958889547,36,11,0
92,1,31,1626958899045,1626958902013,111,180,-33
92,1,32,1626958909389,1626958911641,82,144,-26
92,1,33,1626958917131,1626958922262,-63,-155,9
92,1,34,1626958931801,1626958934367,115,128,7
92,1,35,1626958941791,1626958945750,-29,-71,7
92,1,36,1626958953266,1626958956326,-122,-123,-14
92,1,37,1626958964786,1626958967035,21,17,-15
92,1,38,1626958973471,1626958975676,130,137,-14
92,1,39,1626958981167,1626958983234,21,24,-15
92,1,40,1626958990705,1626958993900,94,84,-14
92,1,41,1626959002676,1626959009695,142,60,-2
92,1,42,1626959017396,1626959019908,-6,-25,-6
92,1,43,1626959028370,1626959032014,-42,-66,-6
92,1,44,1626959037595,1626959039846,174,-147,-6
92,1,45,1626959049566,1626959051187,128,140,-16
92,1,46,1626959058883,1626959060595,-59,-126,-23
92,1,47,1626959067071,1626959070042,164,180,-16
92,1,48,1626959075485,1626959078730,-82,-153,-10
92,1,49,1626959087185,1626959089572,-85,-133,-13
92,1,50,1626959097265,1626959099562,5,-28,5
